,INT_ANY,INT_IDEO,INT_LOG,INT_MISC,addnotes,alternative,alternative_txt,approxdate,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,crit1,crit2,crit3,dbsource,divert,doubtterr,eventid,extended,gname,gname2,gname3,gsubname,gsubname2,gsubname3,guncertain1,guncertain2,guncertain3,hostkidoutcome,hostkidoutcome_txt,iday,imonth,ingroup,ingroup2,ingroup3,ishostkid,iyear,kidhijcountry,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,ndays,nhostkid,nhostkidus,nhours,nkill,nkillter,nkillus,nperpcap,nperps,nreleased,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,ransom,ransomamt,ransomamtus,ransomnote,ransompaid,ransompaidus,region,region_txt,related,resolution,scite1,scite2,scite3,specificity,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt,vicinity,weapdetail,weapsubtype1,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3,weapsubtype3_txt,weapsubtype4,weapsubtype4_txt,weaptype1,weaptype1_txt,weaptype2,weaptype2_txt,weaptype3,weaptype3_txt,weaptype4,weaptype4_txt,datetime
25451,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.",,,,3,Bombing/Explosion,,,,,Baghdad,,,1.0,4.0,,,,,E-mail,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610090003,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,9,10,,,,0.0,2016,,33.305081,The incident occurred in the Baghdad al-Jadeeda area of 9 Nissan neighborhood.,44.488947,"The specific motive is unknown; however, sources noted that the victims were taking part in Shiite festivities at the time of the attack.",0.0,95.0,Iraq,,,,,,,,,6.0,1.0,0.0,0.0,1.0,,22.0,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Three bomb attacks in Baghdad kill 10,"" Al Jazeera, October 9, 2016.","""ISIS-claimed bombing kills five in Baghdad,"" Straits Times, October 9, 2016.","""Iraq Roundup of Security Incidents 5-10 October 2016,"" Summary, October 5, 2016.",0.0,1,1,"10/09/2016: A suicide bomber detonated targeting a Husayni procession in Baghdad al-Jadeeda area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least five people were killed and 22 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Shiite Husayni Procession,,,69.0,Religious civilians,,,,,14.0,Private Citizens & Property,,,,,0.0,,13.0,Suicide (carried bodily by human being),,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25452,,,,,,,,2016-10-09 00:00:00,3,Bombing/Explosion,,,,,Husseiniyah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610090006,0.0,Unknown,,,,,,0.0,,,,,9,10,,,,0.0,2016,,33.546053,,44.413364,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,,-9,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 09 October 2016,"" Summary, October 9, 2016.",,,1.0,1,0,"10/09/2016: An explosive device detonated near a market in Husseiniyah, Diyala, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25453,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.",,,,3,Bombing/Explosion,,,,,Hawad,,,0.0,,,,,,,,Al Hawd Village,,,95.0,Iraq,1,1,1,,,0,201610090007,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,8,10,,,,0.0,2016,,35.865,,43.299444,,0.0,95.0,Iraq,,,,,,,,,3.0,0.0,0.0,0.0,-99.0,,3.0,0.0,0.0,An unspecified number of houses were damaged in this attack.,1,4.0,Unknown,-99.0,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""Bangladeshi police kill two suspected Islamist militants,"" Deutsche Presse-Agentur, October 8, 2016.","""Iraqi forces repel suicide attack near Mosul,"" Xinhua News Agency, October 8, 2016.","""Three Civilians Killed in Mortar Attack in Northern Iraq,"" Latin American Herald Tribune, October 8, 2016.",1.0,1,0,"10/08/2016: Assailants fired mortars at Hawad, Nineveh, Iraq. At least three people were killed and three people were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Village,,,75.0,Village/cities/towns/suburb,,,,,14.0,Private Citizens & Property,,,,,0.0,Mortars were used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-08
25454,,,,,,,,2016-10-09 00:00:00,3,Bombing/Explosion,,,,,Hawijah district,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610090008,0.0,Unknown,,,,,,0.0,,,,,9,10,,,,0.0,2016,,35.324825,,43.766922,"The specific motive is unknown; however, sources noted that the victims were attempting to leave the area at the time of the attack.",0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,-9,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 09 October 2016,"" Summary, October 9, 2016.",,,3.0,1,0,"10/09/2016: An explosive device detonated targeting families fleeing Hawijah district, Kirkuk, Iraq. Two people were killed in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25455,,,,,,,,2016-10-09 00:00:00,2,Armed Assault,,,,,Al-Bakkarah,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610090009,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,9,10,,,,0.0,2016,,35.303992,,43.826155,"The specific motive is unknown; however, sources stated that the victims were accused of working with security personnel.",0.0,95.0,Iraq,,,,,,,,,10.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 09 October 2016,"" Summary, October 9, 2016.",,,1.0,1,0,"10/09/2016: Assailants executed 10 civilians in Al-Bakkarah area, Kirkuk, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of working with security forces.",Suspected Informants,,,77.0,Specific Jobs/General Laborers,,,,,14.0,Private Citizens & Property,,,,,0.0,,,,,,,,,,13,Unknown,,,,,,,2016-10-09
25456,,,,,,,,2016-10-09 00:00:00,3,Bombing/Explosion,,,,,Riyadh,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610090010,0.0,Unknown,,,,,,0.0,,,,,9,10,,,,0.0,2016,,35.269941,,43.912673,"The specific motive is unknown; however, sources noted that the victims were attempting to leave the area at the time of the attack.",0.0,95.0,Iraq,,,,,,,,,3.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,-9,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 09 October 2016,"" Summary, October 9, 2016.",,,1.0,1,0,"10/09/2016: An explosive device detonated targeting families fleeing Riyad subdistrict, Kirkuk, Iraq. At least three people were killed in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25464,,,,,,,,,3,Bombing/Explosion,,,,,Adhaim,,,1.0,7.0,,,,,"Posted to website, blog, etc.",,Iraqi Police Service (IPS),Not Applicable,,95.0,Iraq,1,1,1,,,0,201610090018,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,9,10,,,,0.0,2016,,34.275727,,44.538894,,0.0,95.0,Iraq,95.0,Iraq,,,,,,,7.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,,-9,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Suicide bombing hits AsiaCell checkpoint near Baqubah, leaves 7 casualties,"" Iraqi News, October 10, 2016.","""Suicide bomber kills at least 10 in town north of Baghdad,"" Reuters Africa, October 9, 2016.","""BBC Monitoring: Terrorism Digest 10-11 October 2016,"" BBC Monitoring, October 10, 2016.",1.0,1,1,"10/09/2016: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint in Adhaim, Diyala, Iraq. In addition to the assailant, at least six people, including police officers, were killed and one person was injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",AsiaCell Checkpoint,Civilians,,24.0,Police Checkpoint,67.0,Unnamed civilians-ambiguous,,,3.0,Police,14.0,Private Citizens & Property,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25465,,,,,,1.0,Insurgency/Guerilla Action,,3,Bombing/Explosion,,,,,Mosul,,,0.0,,,,,,,,Turkish Armed Forces (TSK),,,95.0,Iraq,1,1,0,,,1,201610090019,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,9,10,,,,0.0,2016,,36.356648,The incident occurred near Mosul.,43.164,,0.0,209.0,Turkey,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,-9,,,,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""ISIL attacks base nearby  Bashiqa camp in Iraq,"" Turkish Daily, October 9, 2016.","""Daish attacks Turkish troops near in camp near Bashiqa, no casualties,"" Enews.Shafaqna.com, October 9, 2016.",,1.0,1,0,"10/09/2016: Assailants opened fire on the Gedu military base near Mosul, Nineveh, Iraq. There were no reported casualties resulting from the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Gedu Base,,,27.0,Military Barracks/Base/Headquarters/Checkpost,,,,,4.0,Military,,,,,1.0,Artillery was used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25466,,,,,,,,,3,Bombing/Explosion,,,,,Karemlish,,,0.0,,,,,,,,Barbara Fouq Attal Church,,,95.0,Iraq,1,1,1,,,0,201610090020,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,9,10,,,,0.0,2016,,36.303611,,43.412778,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A church was damaged in this attack.,1,4.0,Unknown,-99.0,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""Report: Islamic State destroys Assyrian church in Iraq,"" Deutsche Presse-Agentur, October 10, 2016.","""Islamic State blows up Assyrian church near Iraqs Mosul,"" PanARMENIAN Network, October 11, 2016.","""Iraq: ISIL Destroys Assyrian Church in Iraq's Nineveh,"" Thai News Service, October 11, 2016.",1.0,1,0,"10/09/2016: Assailants detonated explosives devices at an Assyrian church in Karemlish, Nineveh, Iraq. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Church,,,86.0,Places of worship,,,,,15.0,Religious Figures/Institutions,,,,,0.0,Multiple explosive devices were used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-09
25487,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Sunni Endowment,,,95.0,Iraq,1,1,1,,,0,201610100001,0.0,Unknown,,,,,,0.0,,,,,10,10,,,,0.0,2016,,33.237222,The incident occurred in the Saydiyah area of Rasheed neighborhood.,44.358611,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Roundup of Security Incidents 5-10 October 2016,"" Summary, October 5, 2016.",,,0.0,1,0,"10/10/2016: An explosive device planted in a vehicle detonated in Saydiyah area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a Sunni Endowment employee, was killed in the blast. No group claimed responsibility for the incident.",Vehicle of Employee,,,18.0,Government Employees,,,,,2.0,Government (General),,,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-10
25488,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610100003,0.0,Unknown,,,,,,0.0,,,,,10,10,,,,0.0,2016,,33.333366,The incident occurred in the Iksan area of Mansour neighborhood.,44.330751,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Roundup of Security Incidents 5-10 October 2016,"" Summary, October 5, 2016.",,,0.0,1,0,"10/10/2016: An explosive device detonated near shops in Iskan area, Baghdad city, Baghdad governorate, Iraq. One person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Shops,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-10
25489,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.",,,2016-10-10 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610100004,0.0,Unknown,,,,,,0.0,,,,,10,10,,,,0.0,2016,,33.245605,The incident occurred in the Mahdiyah area of the Dora neighborhood.,44.372184,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 10 October 2016,"" Summary, October 10, 2016.","""Two killed, 7 injured in Baghdad blast,"" Jordanian News Agency, October 10, 2016.",,0.0,1,0,"10/10/2016: An explosive device detonated in Mahdiyah area, Baghdad city, Baghdad governorate, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-10
25490,,,,,,,,2016-10-10 00:00:00,2,Armed Assault,,,,,Mosul,,,0.0,,,,,,,,National Resistance,,,95.0,Iraq,1,1,1,,,0,201610100006,0.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,10,10,,,,0.0,2016,,36.356648,,43.164,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Nineveh,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 10 October 2016,"" Summary, October 10, 2016.",,,1.0,1,0,"10/10/2016: Assailants executed two members of the national resistance in Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",Members,,,94.0,Non-State Militia,,,,,17.0,Terrorists/Non-State Militia,,,,,0.0,,,,,,,,,,13,Unknown,,,,,,,2016-10-10
25519,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610110001,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.257449,The incident occurred in the Al-Furat area of the Rasheed neighborhood.,44.271583,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Fresh Iraqi regiments arrive near Daesh-held Mosul city,"" Anadolu Ajansi, October 11, 2016.","""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,0.0,1,0,"10/11/2016: An explosive device detonated near a market in Al-Furat area, Baghdad city, Baghdad governorate, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25520,,,,,,,,,3,Bombing/Explosion,,,,,Bismaya,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610110002,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.190592,,44.596229,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,,-9,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,,1.0,1,0,"10/11/2016: An explosive device detonated near shops in Bismaya, Diyala, Iraq. Two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Shops,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25521,,,,,,,,,3,Bombing/Explosion,,,,,Jablah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610110003,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,32.869428,"The incident occurred in the Jablah area, in Ar Risalah park.",44.267043,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Fresh Iraqi regiments arrive near Daesh-held Mosul city,"" Anadolu Ajansi, October 11, 2016.","""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,2.0,0,0,"10/11/2016: Security forces discovered and defused an explosive device in Jablah, Babil, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25522,,,,,,,,2016-10-11 00:00:00,2,Armed Assault,,,,,Baghdad,,,0.0,,,,,,,,Iraqi Traffic Police,,,95.0,Iraq,1,1,1,,,0,201610110004,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.314009,The incident occurred on Al Qanat Street in the Amin area of 9 Nissan neighborhood.,44.506622,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,,0.0,1,0,"10/11/2016: Assailants shot and killed a police official in Amin area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.",First Lieutenant,,,25.0,Police security forces/Officers,,,,,3.0,Police,,,,,0.0,Machine guns were used in the attack.,2.0,Automatic Weapon,,,,,,,5,Firearms,,,,,,,2016-10-11
25523,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Government of Baghdad,,,95.0,Iraq,1,1,1,,,0,201610110005,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.354467,The incident occurred in the Hurriya area in the Kadhimiya neighborhood.,44.318925,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,1.0,0.0,0.0,A house was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,,0.0,1,0,"10/11/2016: Assailants threw a hand grenade at a house in Hurriya area, Baghdad city, Baghdad governorate, Iraq. The owner of the house, a municipal employee, was injured and his son was killed in the attack. No group claimed responsibility for the incident.",House of Employee,,,18.0,Government Employees,,,,,2.0,Government (General),,,,,0.0,,7.0,Grenade,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25541,,,,,,,,2016-10-11 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610110025,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.370243,The incident occurred in the Shuala area of the Kadhimiya neighborhood.,44.278691,,1.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Baghdad Operations: 4 blasts target Husseiniyah celebrations in Shoala and Obeidi,"" Iraqi News, October 11, 2016.",,,0.0,1,0,"10/11/2016: Two explosive devices detonated targeting Husseiniyah celebrations in Shuala area, Baghdad city, Baghdad governorate, Iraq. An unknown number of people were injured in the blasts. This was one of two similar attacks on celebrations in the area on the same day. No group claimed responsibility for the incidents.",Husseiniyah Celebrations,,,69.0,Religious civilians,,,,,14.0,Private Citizens & Property,,,,,0.0,Two explosive devices were used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25542,,,,,,,,2016-10-11 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610110026,0.0,Unknown,,,,,,0.0,,,,,11,10,,,,0.0,2016,,33.3739,The incident occurred in the Obaydi area of the 9 Nissan neighborhood.,44.536067,,1.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,,0.0,0.0,,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Baghdad Operations: 4 blasts target Husseiniyah celebrations in Shoala and Obeidi,"" Iraqi News, October 11, 2016.",,,0.0,1,0,"10/11/2016: Two explosive devices detonated targeting Husseiniyah celebrations in Obaydi area, Baghdad city, Baghdad governorate, Iraq. An unknown number of people were injured in the blasts. This was one of two similar attacks on celebrations in the area on the same day. No group claimed responsibility for the incidents.",Husseiniyah Celebrations,,,69.0,Religious civilians,,,,,14.0,Private Citizens & Property,,,,,0.0,Two explosive devices were used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-11
25571,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.",,,,3,Bombing/Explosion,,,,,Mahmudiyah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201610120002,0.0,Unknown,,,,,,0.0,,,,,12,10,,,,0.0,2016,,33.054977,,44.352032,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,,-9,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""2 separate bombings kill 3 in violence-scarred Baghdad,"" Anadolu Ajansi, October 12, 2016.","""Iraq Roundup of Security Incidents 11-17 October 2016,"" Summary, October 11, 2016.",,1.0,1,0,"10/12/2016: An explosive device detonated near a market in Mahmudiyah, Babil, Iraq. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-12
25572,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201610120003,0.0,Unknown,,,,,,0.0,,,,,12,10,,,,0.0,2016,,33.389934,The incident occurred in the Sadr City neighborhood.,44.460652,"The specific motive is unknown; however, sources noted that the victim owned a liquor store.",0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""2 separate bombings kill 3 in violence-scarred Baghdad,"" Anadolu Ajansi, October 12, 2016.","""Iraq: Security Roundup 1900 GMT 12 October 2016,"" Summary, October 12, 2016.",,0.0,1,0,"10/12/2016: An explosive device attached to a vehicle belonging to a liquor store owner detonated in Sadr City area, Baghdad city, Baghdad governorate, Iraq. The owner was killed in the blast. No group claimed responsibility for the incident.",Vehicle of Liquor Store Owner,,,73.0,"Vehicles/transportation (ex: cars, trucks, convoys)",,,,,14.0,Private Citizens & Property,,,,,0.0,,29.0,Sticky Bomb,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-10-12
